component_id,category,manufacturer,package_type,years_since_introduction,technology_node_nm,num_alternative_parts,num_authorized_distributors,monthly_demand_units,demand_trend_6m,demand_trend_12m,avg_lead_time_weeks,lead_time_increase_pct,price_trend_6m,num_pcn_notices,last_pcn_months_ago,manufacturer_financial_health,num_design_wins,cross_reference_count,rohs_compliant,automotive_qualified,military_grade,lifecycle_stage,will_go_eol_12m
CMP-04184,Semiconductors,TDK,QFN,6.3,65,3,3,583,-0.03,0.073,4.4,0.1,0.193,1,2.0,66.6,17,4,1,0,0,Active,0
CMP-04185,Inductors,ON Semi,SOT-23,1.0,65,4,5,6966,-0.18,-0.554,27.8,-6.6,0.002,1,7.0,82.9,13,1,1,0,0,Active,0
CMP-04186,Semiconductors,Intel,SMD-0805,21.8,14,6,9,304,-0.025,-0.344,12.2,21.0,-0.021,0,4.0,75.9,2,2,0,0,1,Declining,0
CMP-04187,Connectors,Texas Instruments,SMD-0402,2.8,28,3,7,956,-0.184,-0.071,30.0,10.1,-0.082,0,9.0,65.7,1,2,1,0,0,Active,0
CMP-04188,Inductors,Renesas,SMD-0805,16.9,40,5,6,4736,-0.111,-0.126,15.1,1.8,-0.056,0,20.0,51.5,10,9,1,1,1,EOL Announced,0
CMP-04189,Inductors,Vishay,DIP,2.7,40,2,4,450,-0.103,-0.226,6.7,3.1,0.134,0,1.0,93.4,5,2,1,0,0,Active,0
CMP-04190,Diodes,Murata,DIP,13.1,90,3,5,29,0.006,-0.13,16.5,6.5,0.032,1,56.0,95.3,19,3,1,0,0,Last Buy,0
CMP-04191,Transistors,Microchip,TSSOP,1.9,28,3,4,367,0.125,0.249,5.5,10.8,-0.11,1,15.0,64.8,7,3,1,1,0,Active,0
CMP-04192,Resistors,Texas Instruments,BGA,2.8,22,4,5,486,-0.143,0.183,4.1,-1.3,0.043,1,60.0,67.2,0,3,1,1,0,Active,0
CMP-04193,Diodes,Broadcom,SMD-0402,1.7,65,5,4,250,0.247,-0.101,19.0,-4.1,-0.131,0,60.0,100.0,11,0,1,1,0,Active,0
CMP-04194,Connectors,NXP,TSSOP,2.5,65,5,5,3617,0.077,-0.216,8.3,11.8,0.147,0,15.0,63.4,6,2,1,0,0,Active,0
CMP-04195,Semiconductors,Analog Devices,QFP,14.4,14,3,2,129,-0.121,0.444,26.8,3.8,-0.192,0,0.0,71.5,0,3,1,0,0,Last Buy,0
CMP-04196,Semiconductors,ON Semi,TO-220,8.2,7,4,9,4405,0.18,0.169,6.4,2.2,0.002,0,27.0,62.8,12,1,1,1,0,Mature,0
CMP-04197,Capacitors,TDK,QFP,4.2,180,5,7,3711,-0.03,0.386,32.6,-9.7,0.021,0,52.0,66.4,1,1,1,1,0,Mature,0
CMP-04198,Resistors,Microchip,TO-220,28.5,14,3,5,966,-0.03,-0.445,22.7,7.6,0.093,0,40.0,57.0,10,2,1,0,0,EOL Announced,1
CMP-04199,Connectors,ROHM,CSP,5.0,180,3,5,29887,-0.109,-0.255,18.5,4.7,,2,23.0,88.2,4,9,1,0,0,Active,0
CMP-04200,Transistors,Analog Devices,TO-220,28.0,40,4,4,204,0.074,-0.037,10.8,2.9,-0.131,1,1.0,71.3,7,2,1,1,0,Declining,0
CMP-04201,Semiconductors,Analog Devices,TO-220,1.8,65,4,6,698,-0.129,0.0,13.6,-15.7,0.09,0,7.0,66.2,1,3,1,0,0,Active,0
CMP-04202,Semiconductors,TDK,SMD-0603,18.8,22,2,3,75,-0.138,0.061,22.0,25.1,0.007,1,14.0,53.8,12,4,1,0,0,EOL Announced,1
CMP-04203,ICs,Samsung,TO-220,0.5,130,3,2,95542,-0.267,-0.112,14.7,7.7,0.067,0,60.0,86.6,5,4,1,1,0,Active,0
CMP-04204,Semiconductors,Infineon,SMD-0805,6.3,22,1,4,4751,0.149,0.125,20.6,8.5,0.136,0,8.0,70.7,13,5,1,0,0,Declining,0
CMP-04205,Resistors,NXP,QFN,4.4,40,5,10,316,-0.066,-0.111,14.6,25.4,0.053,0,54.0,62.9,5,4,1,1,0,Mature,0
CMP-04206,Connectors,Renesas,SMD-0402,6.0,22,4,6,3321,0.261,0.202,9.0,6.4,0.079,1,12.0,80.1,82,1,1,0,0,Active,0
CMP-04207,Connectors,ON Semi,QFN,6.4,130,7,3,33918,,0.086,34.8,6.2,-0.08,0,1.0,72.5,17,2,1,1,0,Declining,0
CMP-04208,Semiconductors,TDK,BGA,3.9,130,4,5,2069,0.132,-0.279,37.2,12.2,0.012,0,2.0,37.1,6,6,1,1,0,Active,0
CMP-04209,Semiconductors,ROHM,SMD-0805,30.0,40,1,2,72,0.153,-0.108,25.7,22.2,-0.164,1,4.0,88.8,6,0,1,1,0,EOL Announced,1
CMP-04210,Semiconductors,Murata,TSSOP,30.0,28,6,3,4094,0.024,-0.058,14.0,-9.9,0.154,1,36.0,73.9,2,2,0,1,0,Last Buy,1
CMP-04211,Connectors,Vishay,TO-220,26.1,90,1,9,204,0.071,-0.251,11.8,40.7,-0.166,2,10.0,73.9,11,3,1,0,0,Last Buy,1
CMP-04212,Connectors,Renesas,SMD-0603,30.0,130,9,4,3224,0.166,-0.204,23.1,4.3,0.07,1,31.0,54.0,9,5,1,0,0,EOL Announced,1
CMP-04213,Capacitors,NXP,SOIC,12.6,65,4,1,250,0.08,-0.11,11.4,-7.6,-0.002,0,11.0,,8,1,1,0,1,Last Buy,0
CMP-04214,Inductors,Intel,QFP,30.0,180,7,3,2535,-0.108,0.284,5.9,-6.7,0.047,0,15.0,59.1,24,4,1,1,0,Declining,0
CMP-04215,Transistors,Murata,DIP,17.8,40,3,4,1178,-0.085,0.097,10.9,37.0,-0.182,0,18.0,,8,3,1,0,0,Last Buy,0
CMP-04216,Semiconductors,Vishay,TSSOP,4.3,22,5,4,45,0.027,0.038,20.4,-17.1,-0.12,0,13.0,73.2,6,5,1,0,0,Active,0
CMP-04217,Resistors,Microchip,SMD-0402,12.3,22,2,6,731,-0.177,-0.328,14.1,-1.8,-0.031,0,14.0,75.0,30,5,1,0,0,Declining,0
CMP-04218,Inductors,STMicro,QFN,19.4,65,4,4,1905,-0.063,0.098,12.1,-12.9,0.24,0,13.0,53.8,11,6,1,0,0,EOL Announced,1
CMP-04219,Capacitors,Infineon,SMD-0805,10.0,40,2,1,11311,-0.06,-0.239,7.7,-3.1,0.038,1,10.0,76.2,6,3,1,1,0,Mature,0
CMP-04220,Capacitors,Renesas,SOIC,4.4,22,4,7,161,-0.19,-0.015,5.4,8.0,0.183,0,41.0,38.7,15,3,1,0,0,Declining,0
CMP-04221,Connectors,Microchip,SOT-23,0.5,28,6,5,1311,0.044,0.364,9.2,-0.6,0.026,0,5.0,61.3,13,4,1,1,0,Active,0
CMP-04222,Transistors,NXP,SOT-23,13.3,65,5,2,1427,0.132,0.231,15.0,7.5,-0.058,0,60.0,60.5,5,1,1,0,0,EOL Announced,0
CMP-04223,Diodes,ROHM,DIP,24.4,14,3,4,55,0.061,0.187,8.5,33.6,-0.139,1,27.0,23.2,6,5,1,0,0,EOL Announced,1
CMP-04224,Connectors,ROHM,CSP,3.6,7,4,6,192686,-0.292,-0.18,13.0,7.9,0.062,0,15.0,70.4,15,3,1,1,0,Active,0
CMP-04225,Diodes,ON Semi,SOT-23,1.3,180,7,3,141,-0.125,-0.143,17.3,-5.6,-0.09,1,5.0,59.4,4,5,1,1,0,Active,0
CMP-04226,Resistors,Texas Instruments,QFP,3.2,28,4,4,500,0.146,-0.017,19.3,-2.5,-0.058,0,4.0,84.2,11,1,0,1,0,Active,0
CMP-04227,Inductors,Vishay,BGA,7.0,22,4,8,3658,0.091,0.005,14.0,14.3,-0.084,1,23.0,59.5,11,7,1,1,0,Mature,0
CMP-04228,Resistors,Intel,SOT-23,3.0,90,2,6,3321,0.14,0.034,5.3,-12.7,-0.03,0,1.0,79.7,1,1,1,0,0,Declining,0
CMP-04229,Semiconductors,Broadcom,DIP,7.5,130,4,9,51003,-0.089,-0.269,15.0,24.9,0.062,1,10.0,68.3,5,4,1,1,0,Mature,0
CMP-04230,Inductors,TDK,BGA,27.3,65,9,6,352,-0.015,0.162,11.0,9.6,0.079,0,5.0,73.0,39,7,1,0,0,Last Buy,0
CMP-04231,Connectors,Texas Instruments,QFP,8.9,28,6,6,5231,0.237,0.089,3.2,9.2,-0.172,0,2.0,86.8,3,0,1,0,0,Declining,0
CMP-04232,Resistors,Microchip,DIP,3.6,130,7,4,498,-0.143,0.07,10.1,2.7,0.068,0,60.0,48.2,5,4,0,1,0,Active,0
CMP-04233,Transistors,Murata,SOT-23,22.0,40,3,14,3706,-0.015,-0.362,36.8,13.8,0.019,1,7.0,64.0,14,3,1,0,1,Declining,0
CMP-04234,Semiconductors,Renesas,TO-220,6.7,40,3,4,1975,0.03,-0.112,13.1,19.4,0.136,1,6.0,76.8,14,1,1,0,0,Active,0
CMP-04235,Capacitors,Infineon,SMD-0402,1.1,65,5,3,49,-0.05,-0.387,17.2,-4.0,-0.024,0,1.0,100.0,33,4,1,1,0,Active,0
CMP-04236,Semiconductors,Microchip,SOT-23,5.5,90,6,8,379,-0.05,-0.291,30.2,23.1,-0.015,1,37.0,69.0,7,0,1,0,1,Mature,0
CMP-04237,Diodes,ON Semi,DIP,8.5,65,5,3,208,0.395,-0.108,14.0,-20.0,0.009,0,1.0,94.7,3,5,1,1,0,Mature,0
CMP-04238,Inductors,Microchip,SMD-0402,14.6,180,2,0,2350,0.035,-0.224,12.5,-8.5,0.245,1,0.0,78.7,8,1,1,0,0,Last Buy,0
CMP-04239,Capacitors,Renesas,SMD-0402,22.1,65,3,6,1124,0.09,-0.194,5.1,-14.1,-0.002,0,6.0,84.9,8,6,1,0,1,EOL Announced,1
CMP-04240,Inductors,Texas Instruments,BGA,3.1,130,7,6,5880,0.229,-0.092,11.9,-3.2,0.0,1,10.0,54.3,48,5,1,0,0,Active,0
CMP-04241,Resistors,Intel,QFP,1.4,65,3,3,22163,-0.131,0.043,10.0,12.1,-0.078,0,16.0,78.8,1,4,0,0,0,Active,0
CMP-04242,Diodes,Vishay,SOT-23,0.6,28,1,5,114,-0.086,-0.036,15.4,40.4,0.034,0,15.0,56.7,6,6,1,1,0,Active,0
CMP-04243,Resistors,ROHM,CSP,10.7,65,3,4,161,-0.228,0.055,9.3,22.0,0.105,0,7.0,77.3,22,3,1,0,0,Last Buy,0
CMP-04244,Resistors,ON Semi,SOIC,12.7,14,4,3,500,-0.073,0.125,8.5,11.5,0.243,0,20.0,57.3,21,1,0,1,0,Last Buy,0
CMP-04245,ICs,STMicro,CSP,4.2,22,8,4,5503,-0.006,-0.171,3.1,-6.5,0.012,0,10.0,77.0,10,3,1,0,0,Declining,0
CMP-04246,Capacitors,Broadcom,TO-220,4.0,90,4,6,54,0.013,-0.203,20.7,14.5,0.036,1,16.0,52.3,6,1,1,1,0,Active,0
CMP-04247,Semiconductors,TDK,CSP,24.7,65,6,7,45928,0.041,-0.125,6.5,-9.4,0.04,0,36.0,67.5,3,3,1,1,0,Declining,0
CMP-04248,Connectors,Microchip,QFP,19.9,22,2,4,8085,-0.015,0.042,17.6,29.4,0.078,2,48.0,55.7,17,3,1,0,0,Declining,0
CMP-04249,ICs,Microchip,SOIC,2.1,40,7,5,1262,0.073,0.203,24.9,-17.0,-0.01,0,33.0,70.3,7,1,1,1,0,Active,0
CMP-04250,Resistors,Infineon,TSSOP,12.1,14,2,3,14033,0.06,-0.391,7.6,8.9,0.179,0,19.0,29.0,4,1,1,1,0,Last Buy,0
CMP-04251,Semiconductors,Texas Instruments,SOIC,7.8,130,7,9,727,-0.127,0.051,31.9,5.7,-0.018,1,0.0,50.6,40,5,1,1,0,Mature,0
CMP-04252,Capacitors,Infineon,QFN,1.3,14,6,6,39,0.105,0.284,12.9,3.0,0.077,0,6.0,80.8,6,3,1,0,0,Active,0
CMP-04253,Connectors,Infineon,TSSOP,3.5,65,6,2,13185,0.185,-0.019,15.5,1.1,0.152,0,3.0,52.6,14,1,1,1,0,Active,0
CMP-04254,Semiconductors,Broadcom,BGA,1.6,65,2,3,6141,0.2,0.434,9.6,27.1,0.028,1,23.0,65.1,20,2,0,0,0,Active,0
CMP-04255,Inductors,Infineon,SMD-0603,2.8,40,5,7,3418,0.025,-0.099,8.8,12.7,,0,4.0,64.9,2,2,1,1,1,Mature,0
CMP-04256,ICs,Vishay,SMD-0805,7.6,28,4,3,3001,0.146,-0.0,4.2,-3.9,0.239,0,6.0,88.9,10,2,1,1,1,Declining,0
CMP-04257,Resistors,ROHM,SMD-0805,3.8,40,6,3,306,0.229,-0.117,38.9,-0.1,-0.024,0,8.0,82.3,33,1,1,0,0,Declining,0
CMP-04258,Resistors,Infineon,CSP,4.0,130,4,5,35,0.113,0.133,3.3,-1.6,0.135,1,9.0,100.0,6,6,0,0,0,Active,0
CMP-04259,Resistors,STMicro,TSSOP,6.2,90,2,4,10,-0.055,-0.194,4.8,10.8,-0.06,2,4.0,54.1,5,5,0,1,0,Active,0
CMP-04260,Semiconductors,ROHM,BGA,0.7,90,2,2,21,0.094,-0.247,11.1,-20.0,-0.023,0,22.0,72.4,14,1,1,1,0,Active,0
CMP-04261,Transistors,Microchip,BGA,10.7,90,7,0,1042,0.045,-0.226,11.3,-7.2,0.064,0,8.0,64.7,500,0,1,1,0,Last Buy,0
CMP-04262,Resistors,Murata,SOIC,4.1,14,2,6,64,0.19,-0.213,4.5,1.1,0.021,1,15.0,54.9,0,3,1,0,1,Active,0
CMP-04263,Resistors,Intel,BGA,5.2,14,9,6,46,0.067,-0.063,9.2,-19.7,-0.203,0,3.0,76.0,5,1,1,1,0,Declining,0
CMP-04264,Inductors,Renesas,CSP,29.3,130,4,2,109,0.016,0.116,8.2,3.3,-0.162,0,0.0,67.4,9,2,1,0,1,Declining,0
CMP-04265,Resistors,ROHM,SOIC,3.4,130,1,3,1191,0.151,0.248,10.1,-0.8,0.161,0,17.0,65.4,8,3,1,1,0,Mature,0
CMP-04266,Inductors,ON Semi,QFP,8.4,90,8,5,7013,0.089,0.166,21.3,39.3,-0.019,0,24.0,68.0,26,3,1,0,0,Declining,0
CMP-04267,Semiconductors,STMicro,SMD-0603,4.0,65,7,7,113411,0.25,-0.17,28.7,17.2,0.198,0,19.0,65.9,8,7,1,0,0,Declining,0
CMP-04268,Diodes,ON Semi,QFN,18.0,28,3,4,46430,0.028,-0.352,33.0,-20.0,-0.062,1,0.0,100.0,5,3,1,0,1,Last Buy,1
CMP-04269,ICs,Intel,SOIC,15.0,22,2,3,539,0.269,-0.158,17.1,35.9,-0.162,0,7.0,82.8,8,4,1,0,0,Last Buy,0
CMP-04270,Inductors,Murata,CSP,2.2,65,5,5,98,0.084,-0.052,5.0,-7.3,-0.005,0,43.0,67.5,34,4,1,0,1,Active,0
CMP-04271,ICs,NXP,BGA,9.4,180,3,7,4500,0.082,0.284,16.4,7.5,-0.003,0,21.0,78.2,6,1,1,0,0,Declining,0
CMP-04272,Semiconductors,ON Semi,SMD-0402,0.5,40,2,6,768,-0.088,-0.009,15.9,6.9,-0.109,1,28.0,,8,1,1,1,1,Active,0
CMP-04273,Resistors,ON Semi,SOT-23,26.4,28,1,6,965,-0.152,-0.226,15.5,11.5,0.196,1,0.0,67.8,25,4,1,1,0,Last Buy,1
CMP-04274,Connectors,Murata,SMD-0805,3.4,28,3,9,619,0.258,0.426,20.1,-18.6,0.003,1,10.0,74.2,7,3,1,0,0,Active,0
CMP-04275,Connectors,Texas Instruments,SMD-0603,14.3,10,8,6,325,-0.026,0.084,8.0,4.9,0.067,1,47.0,51.8,12,4,1,1,0,Declining,0
CMP-04276,Resistors,Renesas,SOT-23,3.1,65,4,4,4687,0.151,-0.207,5.6,25.6,0.157,0,4.0,73.5,4,2,1,0,1,Active,0
CMP-04277,Capacitors,STMicro,DIP,8.0,250,3,3,7135,-0.199,-0.008,6.0,-14.6,0.118,0,32.0,57.2,19,9,1,0,0,Last Buy,0
CMP-04278,Semiconductors,Analog Devices,BGA,30.0,130,3,3,893,-0.024,-0.301,8.1,11.9,-0.037,0,1.0,70.9,4,1,1,0,0,Last Buy,1
CMP-04279,Resistors,Broadcom,CSP,16.7,180,1,4,2239,0.167,0.253,10.0,11.6,0.142,0,5.0,76.0,3,4,1,1,0,Last Buy,0
CMP-04280,Semiconductors,Texas Instruments,SOIC,1.4,65,3,6,250,,0.179,14.7,5.2,0.171,1,5.0,62.4,26,1,1,0,0,Active,0
CMP-04281,Diodes,Texas Instruments,CSP,6.3,40,2,3,611,0.064,0.392,8.3,-12.1,0.012,0,0.0,49.7,5,5,1,1,0,Active,0
CMP-04282,Capacitors,ROHM,TSSOP,3.4,250,8,5,375,-0.079,0.03,27.9,19.9,-0.02,0,21.0,57.3,2,4,1,0,0,Active,0
CMP-04283,Semiconductors,Texas Instruments,QFN,4.6,40,3,5,2757,0.045,-0.171,12.4,21.3,0.089,1,31.0,69.1,11,0,0,1,0,Mature,0
CMP-04284,Connectors,Infineon,SMD-0402,3.3,180,5,1,879,-0.049,-0.278,8.3,-7.2,-0.054,1,7.0,79.1,15,0,0,0,0,Active,0
CMP-04285,Connectors,TDK,QFN,3.3,90,6,6,1887,,0.243,24.3,3.9,-0.1,1,17.0,74.3,3,8,1,1,0,Mature,0
CMP-04286,Transistors,ON Semi,SOT-23,6.3,28,2,5,276,-0.055,-0.025,9.5,32.0,0.138,0,4.0,67.1,2,4,0,1,0,Active,0
CMP-04287,Connectors,Broadcom,SMD-0402,1.7,40,7,7,66074,-0.449,-0.404,8.1,15.4,0.052,0,3.0,85.9,12,0,1,0,1,Active,0
CMP-04288,Capacitors,Microchip,TO-220,6.2,40,7,4,678,-0.188,-0.162,28.1,5.9,,0,9.0,72.0,14,2,1,0,0,Active,0
CMP-04289,Diodes,Analog Devices,SMD-0805,2.6,14,4,3,53,0.105,0.094,13.9,-6.9,0.076,0,3.0,66.8,9,1,1,0,0,Active,0
CMP-04290,Connectors,Texas Instruments,BGA,2.7,28,3,7,9427,0.002,-0.151,44.1,7.8,0.028,0,29.0,80.2,3,5,1,0,0,Active,0
CMP-04291,Semiconductors,STMicro,DIP,10.7,130,5,5,55,0.166,-0.297,5.8,-14.5,-0.043,0,5.0,65.0,8,1,1,1,0,Mature,0
CMP-04292,Connectors,ROHM,SOT-23,0.5,90,1,7,209,-0.16,0.083,5.1,17.6,0.023,0,1.0,66.4,8,6,0,1,0,Active,0
CMP-04293,Transistors,TDK,SOIC,3.8,28,2,2,1343,0.197,0.318,14.3,13.3,0.18,0,36.0,81.8,8,4,1,1,0,Active,0
CMP-04294,Resistors,Renesas,SMD-0805,4.2,28,4,6,363,0.085,0.047,38.6,-10.3,-0.098,1,43.0,80.6,53,1,1,0,0,Active,0
CMP-04295,Capacitors,TDK,DIP,5.3,65,6,4,641,-0.237,-0.026,7.9,-13.8,-0.032,0,18.0,65.9,42,3,1,0,0,Active,0
CMP-04296,Semiconductors,Texas Instruments,QFN,8.8,40,3,1,525,0.046,0.474,13.1,-0.7,0.211,0,2.0,52.3,5,1,1,1,0,Declining,0
CMP-04297,Semiconductors,Vishay,SMD-0805,3.7,40,6,4,556,0.084,-0.185,8.7,25.7,0.147,0,23.0,61.1,12,2,1,1,0,Active,0
CMP-04298,Resistors,Texas Instruments,DIP,1.9,90,5,7,28,-0.009,-0.063,9.5,14.9,,0,3.0,83.1,2,3,1,0,0,Active,0
CMP-04299,Connectors,ROHM,TSSOP,17.3,40,5,9,4933,0.288,-0.098,16.6,5.9,0.092,0,5.0,81.2,2,3,1,0,0,Last Buy,0
CMP-04300,Semiconductors,Vishay,TSSOP,30.0,22,4,3,1718,-0.024,-0.215,6.9,5.5,0.158,0,5.0,78.5,3,4,0,1,0,EOL Announced,1
CMP-04301,ICs,Texas Instruments,DIP,0.5,65,7,7,1522,-0.241,-0.166,4.6,13.1,0.027,0,27.0,63.6,4,1,1,0,0,Mature,0
CMP-04302,Diodes,Analog Devices,QFN,6.3,28,6,3,727,0.077,-0.05,15.0,-14.7,-0.009,1,1.0,83.5,3,1,1,1,1,Declining,0
CMP-04303,Connectors,STMicro,CSP,3.3,28,1,2,353,-0.076,-0.397,10.3,0.7,-0.024,0,19.0,,71,2,1,0,0,Active,0
CMP-04304,Transistors,Vishay,DIP,2.6,28,6,5,2448,0.012,0.057,20.9,-14.4,-0.027,0,4.0,83.1,23,2,0,0,1,Active,0
CMP-04305,Semiconductors,Infineon,TSSOP,3.3,40,4,4,11957,-0.036,0.17,22.1,23.0,0.172,0,15.0,74.2,4,2,1,1,0,Active,0
CMP-04306,Resistors,TDK,SMD-0603,8.1,130,8,6,3700,0.116,-0.032,6.5,13.1,0.127,0,6.0,87.6,5,7,1,0,0,Declining,0
CMP-04307,Inductors,Texas Instruments,SMD-0402,1.7,90,3,6,45345,-0.188,0.267,10.8,-10.5,0.042,0,4.0,61.1,13,5,1,1,0,Active,0
CMP-04308,Transistors,TDK,CSP,19.5,65,5,2,517,0.148,-0.166,16.8,-13.6,0.146,1,22.0,87.2,3,6,1,0,0,EOL Announced,1
CMP-04309,Diodes,Texas Instruments,SMD-0603,5.0,40,2,4,667,0.058,0.003,20.0,13.4,-0.133,0,33.0,61.1,2,2,1,1,0,Declining,0
CMP-04310,Capacitors,ON Semi,QFN,3.2,7,3,3,12654,0.109,0.022,29.2,-11.2,-0.126,1,41.0,75.4,3,2,1,0,0,Active,0
CMP-04311,ICs,ON Semi,QFP,11.6,28,1,4,221,-0.363,-0.066,17.7,18.3,0.103,1,9.0,55.3,10,1,1,1,0,Mature,0
CMP-04312,Semiconductors,Samsung,SMD-0805,0.5,130,7,2,2125,0.235,-0.072,19.9,9.9,-0.211,1,9.0,57.2,5,4,1,0,1,Active,0
CMP-04313,Transistors,Texas Instruments,TO-220,4.5,40,3,6,5826,-0.174,0.05,20.4,16.8,-0.098,0,24.0,58.0,6,1,1,0,0,Active,0
CMP-04314,ICs,Samsung,SOIC,3.5,65,2,4,15941,0.155,-0.207,35.1,10.0,0.109,0,46.0,80.9,10,5,0,1,0,Mature,0
CMP-04315,Semiconductors,Analog Devices,SOIC,3.3,22,4,9,207,-0.209,0.054,3.0,13.4,0.185,0,31.0,76.1,11,3,1,0,0,Declining,0
CMP-04316,Diodes,Microchip,SOT-23,3.3,180,5,1,1112,-0.082,-0.175,39.0,23.1,-0.002,0,11.0,63.0,19,5,1,1,0,Active,0
CMP-04317,Semiconductors,Broadcom,SOT-23,0.5,180,4,3,1106,0.056,0.071,13.4,-1.1,0.056,2,14.0,89.4,4,2,1,1,0,Active,0
CMP-04318,Resistors,Murata,QFN,1.3,14,5,10,23,-0.058,-0.272,2.5,27.8,0.18,1,2.0,62.6,7,2,0,1,0,Active,0
CMP-04319,Connectors,Murata,SOT-23,1.2,90,4,4,237,-0.015,-0.119,14.0,19.5,0.1,0,7.0,74.0,4,2,1,1,0,Active,0
CMP-04320,Connectors,TDK,SOIC,30.0,14,6,6,2757,-0.239,0.172,9.0,-20.0,0.037,0,2.0,76.1,1,5,0,0,0,Last Buy,0
CMP-04321,ICs,Vishay,SMD-0603,0.5,65,5,4,18803,0.166,-0.224,15.5,2.9,-0.034,0,7.0,73.0,6,2,1,0,0,Active,0
CMP-04322,Inductors,Texas Instruments,TO-220,1.5,22,3,4,1281,0.007,-0.203,43.5,7.3,,0,12.0,52.3,0,6,1,0,0,Active,0
CMP-04323,Resistors,Analog Devices,TSSOP,29.3,14,7,8,176,0.234,0.008,5.5,1.2,0.107,1,13.0,71.9,5,2,1,1,1,EOL Announced,1
CMP-04324,Diodes,Renesas,SOIC,7.9,7,1,5,274,0.204,0.051,17.9,23.1,0.016,0,9.0,49.7,2,0,1,1,0,Mature,0
CMP-04325,ICs,Intel,SMD-0603,4.8,180,6,7,44,-0.124,0.208,15.0,3.4,0.042,1,0.0,84.4,7,1,1,1,0,Active,0
CMP-04326,Semiconductors,Broadcom,QFP,0.7,130,7,4,15280,0.015,-0.164,10.2,14.9,0.041,0,14.0,59.9,42,5,1,1,0,Active,0
CMP-04327,ICs,Texas Instruments,QFN,8.9,14,1,8,10813,0.075,-0.331,6.1,3.5,-0.107,0,8.0,69.7,4,2,1,0,0,Last Buy,0
CMP-04328,Semiconductors,Texas Instruments,BGA,1.2,65,8,4,77,0.025,-0.089,14.3,-10.0,-0.106,0,11.0,72.1,9,1,1,1,0,Active,0
CMP-04329,Diodes,Analog Devices,QFP,8.9,22,2,6,22342,-0.076,0.132,4.9,-20.0,-0.046,1,1.0,69.2,13,5,1,0,1,Last Buy,0
CMP-04330,Capacitors,Analog Devices,TSSOP,30.0,28,0,5,5482,0.002,-0.199,8.3,-14.4,0.142,1,15.0,55.2,3,4,1,0,0,Last Buy,1
CMP-04331,Semiconductors,Intel,QFP,6.1,130,4,8,1087,-0.145,-0.157,7.8,21.8,-0.066,0,31.0,81.4,9,1,1,0,0,Mature,0
CMP-04332,Resistors,Murata,CSP,1.9,14,4,1,105,0.09,-0.157,13.5,-6.9,0.085,0,2.0,71.0,17,1,1,0,0,Active,0
CMP-04333,Inductors,Samsung,CSP,7.9,65,11,6,412,0.077,0.141,6.6,-6.4,-0.152,2,6.0,67.1,5,1,1,0,0,Last Buy,0
CMP-04334,Resistors,Microchip,SOIC,5.8,40,2,3,2255,-0.201,-0.075,10.1,-13.5,-0.059,1,7.0,72.3,47,2,1,1,1,Active,0
CMP-04335,Semiconductors,TDK,QFN,6.1,22,2,5,188,0.365,-0.023,14.1,1.9,0.086,1,1.0,81.4,60,1,1,0,0,Active,0
CMP-04336,Connectors,Murata,SMD-0402,5.2,40,3,5,251,0.041,-0.284,52.0,0.9,-0.047,2,11.0,,2,3,1,0,0,Declining,0
CMP-04337,Transistors,Intel,CSP,9.0,180,8,4,108,-0.093,0.189,4.4,8.9,0.107,1,2.0,66.1,2,4,1,0,1,Mature,0
CMP-04338,Resistors,Texas Instruments,DIP,6.8,90,1,7,827,-0.096,-0.072,19.5,13.7,0.086,0,3.0,85.0,5,6,0,0,1,Mature,0
CMP-04339,Capacitors,Murata,QFP,30.0,14,3,6,187,0.216,-0.283,19.9,-6.8,-0.082,1,17.0,70.4,13,3,1,1,0,EOL Announced,1
CMP-04340,Resistors,STMicro,SOT-23,14.0,130,3,8,938,-0.247,0.16,13.4,-17.8,-0.006,0,10.0,,3,4,1,0,0,Last Buy,0
CMP-04341,Semiconductors,Renesas,SMD-0603,2.5,180,4,4,3501,0.038,0.201,6.9,0.5,-0.057,0,28.0,72.0,3,5,1,1,0,Active,0
CMP-04342,Transistors,ON Semi,SMD-0402,10.3,28,3,6,2608,0.214,0.202,26.6,5.2,0.058,0,0.0,50.0,27,2,1,0,0,Last Buy,0
CMP-04343,Transistors,ROHM,QFN,1.9,28,2,7,24559,-0.254,0.129,12.3,16.1,-0.022,1,38.0,95.9,2,4,1,1,0,Active,0
CMP-04344,Connectors,Texas Instruments,BGA,12.2,14,4,1,2420,,-0.304,15.2,-4.3,0.145,0,15.0,100.0,5,5,1,1,0,Declining,0
CMP-04345,Resistors,Microchip,TO-220,1.3,28,4,5,790,-0.002,0.056,7.0,15.1,0.051,0,21.0,72.5,15,3,1,1,0,Active,0
CMP-04346,Diodes,NXP,CSP,5.1,90,2,6,24538,0.04,0.078,13.1,15.2,0.022,0,8.0,61.8,7,1,0,0,1,Mature,0
CMP-04347,Connectors,Intel,SMD-0402,12.5,28,4,2,1350,0.114,0.001,21.5,-13.5,0.037,1,1.0,78.8,3,3,1,1,0,EOL Announced,0
CMP-04348,Transistors,Infineon,BGA,2.6,7,6,4,588,-0.088,0.214,16.7,-20.0,0.02,0,6.0,55.8,24,3,1,1,0,Active,0
CMP-04349,Inductors,Vishay,SOIC,14.5,28,7,3,464,-0.004,-0.172,9.9,-5.5,-0.083,0,7.0,65.3,7,5,1,1,0,EOL Announced,0
