supplier_id,country,component_category,years_in_business,num_manufacturing_sites,annual_revenue_millions,num_employees,on_time_delivery_rate,defect_rate_ppm,lead_time_days,lead_time_variability,financial_health_score,debt_to_equity_ratio,num_certifications,has_iso9001,has_iso14001,has_iatf16949,num_customers,single_source_pct,sub_tier_visibility,recent_disruption_events,news_sentiment_score,compliance_violations,geographic_risk_index,risk_label
SUP-1677,South Korea,Memory,39,1,241.5,611,0.82,782.0,21,0.074,87.1,,0,1,1,0,16,0.09,2,1,0.25,0,0.327,Medium
SUP-1678,China,Semiconductors,13,3,167.5,120,0.761,87.0,41,0.107,,4.07,1,0,0,1,18,0.675,1,0,0.386,0,0.598,High
SUP-1679,Vietnam,Connectors,11,2,85.4,64,0.717,145.0,8,0.017,82.9,0.87,5,1,1,0,8,0.371,1,1,0.46,0,0.466,Medium
SUP-1680,Taiwan,PCB,3,3,107.3,2552,0.964,768.0,16,0.116,94.4,1.35,1,1,1,1,16,0.038,1,0,0.548,0,0.787,Low
SUP-1681,France,PCB,3,1,46.7,2201,0.905,284.0,19,0.257,61.5,0.89,5,1,1,1,11,0.487,0,0,0.826,0,0.102,Low
SUP-1682,USA,Displays,34,5,783.1,20,0.698,113.0,4,0.071,69.1,3.64,3,1,1,0,62,0.222,2,0,0.577,0,0.081,Medium
SUP-1683,Mexico,Sensors,4,2,5.9,232,0.849,527.0,10,0.065,59.0,1.38,4,1,1,1,3,0.655,3,0,0.179,0,0.296,Medium
SUP-1684,China,Connectors,17,3,67.3,2972,0.745,660.0,12,0.062,48.7,0.59,2,1,1,1,48,0.53,2,0,0.082,0,0.574,Medium
SUP-1685,Malaysia,Connectors,5,1,60.2,227,0.959,67.0,35,0.385,45.9,0.37,4,1,0,0,3,0.05,1,0,0.461,0,0.193,Low
SUP-1686,Philippines,Semiconductors,1,2,184.9,223,0.83,162.0,13,0.007,81.9,0.92,8,1,1,0,34,0.165,2,1,0.497,1,0.45,Medium
SUP-1687,Japan,Memory,1,2,15.4,287,0.901,125.0,12,0.088,69.2,0.71,0,1,1,0,8,0.504,0,0,0.671,1,0.187,Low
SUP-1688,USA,Connectors,9,2,4.0,105,0.792,239.0,32,0.046,100.0,0.79,5,0,0,1,35,0.275,3,0,0.31,0,0.172,Low
SUP-1689,India,Passive Components,44,1,69.1,52,0.564,721.0,7,0.336,84.4,0.34,0,0,1,1,17,0.252,2,1,,0,0.429,Medium
SUP-1690,China,Sensors,5,4,83.2,1426,0.837,625.0,5,0.015,50.4,0.45,4,0,0,0,4,0.45,1,0,0.691,0,0.624,Medium
SUP-1691,Japan,Semiconductors,5,1,510.0,44,0.912,543.0,16,0.08,81.8,,2,1,1,0,78,0.132,1,0,0.867,0,0.133,Low
SUP-1692,South Korea,Passive Components,5,3,8.1,542,0.894,3.0,8,0.078,58.9,1.46,5,0,1,0,43,0.197,2,2,0.207,0,0.21,Medium
SUP-1693,China,Displays,8,4,308.6,1168,0.928,77.0,8,0.329,89.3,1.15,1,1,0,1,33,0.174,2,1,0.446,2,0.498,Medium
SUP-1694,South Korea,PCB,6,3,1902.9,70,0.679,126.0,28,0.036,55.3,0.1,1,0,1,0,10,0.135,0,0,0.822,0,0.295,Low
SUP-1695,China,Displays,25,4,31.0,133,0.816,159.0,33,0.155,44.0,0.23,2,1,0,1,45,0.278,1,0,0.787,0,0.499,Low
SUP-1696,China,PCB,8,3,7.9,1729,0.993,79.0,32,0.022,49.1,0.02,4,1,1,0,5,0.02,2,2,0.415,0,0.587,Medium
SUP-1697,China,Displays,8,2,29.7,764,0.833,264.0,39,0.462,50.1,0.01,1,1,1,0,2,0.27,1,0,0.832,0,0.579,Low
SUP-1698,France,Connectors,1,4,55.8,192,0.849,39.0,42,0.135,48.2,0.2,2,1,1,0,4,0.314,2,1,0.609,0,0.012,Medium
SUP-1699,Germany,Passive Components,48,1,127.2,1707,0.951,693.0,5,0.148,53.5,1.28,5,1,1,0,7,0.413,1,0,0.732,0,0.0,Low
SUP-1700,France,PCB,3,3,22.5,1716,0.913,775.0,26,0.085,82.1,1.88,5,0,0,1,9,0.27,0,1,0.459,0,0.063,Medium
SUP-1701,Japan,Semiconductors,1,4,562.7,557,0.762,427.0,14,0.063,100.0,0.4,4,1,0,1,13,0.087,1,1,0.658,0,0.223,Low
SUP-1702,Taiwan,Passive Components,13,2,10.3,136,0.72,47.0,12,0.036,38.4,0.66,1,1,1,1,13,0.258,2,0,,1,0.712,Medium
SUP-1703,Japan,Semiconductors,10,2,4.0,245,0.852,1104.0,28,0.139,90.3,0.98,3,0,1,1,10,0.19,1,2,0.491,0,0.113,Medium
SUP-1704,Japan,Passive Components,6,2,287.2,568,0.827,1685.0,7,0.464,55.4,2.45,4,0,0,0,2,0.386,2,0,0.541,0,0.109,Medium
SUP-1705,China,Passive Components,6,4,1.8,321,0.714,113.0,7,0.067,72.0,1.95,2,1,0,1,24,0.436,2,0,0.628,0,0.617,Medium
SUP-1706,USA,Displays,18,6,40.2,1244,0.6,610.0,29,0.322,31.9,0.05,2,0,0,1,15,0.55,2,0,,1,0.103,Medium
SUP-1707,China,PCB,2,2,5863.6,64,0.852,922.0,26,0.024,75.5,0.23,2,1,0,0,10,0.325,3,1,1.0,0,0.633,Medium
SUP-1708,USA,PCB,20,3,53.6,67,0.896,388.0,21,0.413,,0.04,2,0,1,0,81,0.55,3,1,0.522,0,0.187,Medium
SUP-1709,Vietnam,Memory,12,6,10.2,501,0.653,195.0,11,0.065,71.3,0.77,2,1,1,1,15,0.121,2,1,0.896,0,0.554,Medium
SUP-1710,China,Passive Components,6,1,50.1,223,0.913,326.0,31,0.072,70.1,0.99,4,1,1,1,21,0.243,2,0,0.378,0,0.653,Medium
SUP-1711,China,Connectors,7,1,50.6,190,0.893,359.0,30,0.093,68.8,0.29,1,1,0,1,44,0.085,1,1,0.68,1,0.593,Medium
SUP-1712,Thailand,Connectors,3,4,69.5,48,0.931,256.0,21,0.19,50.3,1.54,2,1,1,0,4,0.246,3,0,0.463,0,0.286,Low
SUP-1713,Japan,Semiconductors,16,5,147.4,413,0.714,1329.0,9,0.191,76.0,0.48,5,1,1,1,19,0.39,3,1,0.51,0,0.042,Medium
SUP-1714,China,Semiconductors,8,5,11.5,378,0.787,681.0,15,0.098,72.8,5.0,5,1,0,0,44,0.286,2,0,1.0,0,0.622,Medium
SUP-1715,Brazil,Displays,4,2,686.3,883,0.89,138.0,33,0.111,60.8,0.0,3,1,0,0,18,0.447,0,1,0.523,0,0.37,Medium
SUP-1716,China,Passive Components,10,1,78.9,438,0.969,440.0,44,0.005,78.4,0.09,1,1,1,1,5,0.329,2,1,0.47,0,0.68,Medium
SUP-1717,Vietnam,Semiconductors,50,2,162.4,344,0.772,583.0,16,0.054,63.1,0.29,3,1,1,1,12,0.241,1,3,0.4,0,0.571,Medium
SUP-1718,Brazil,Semiconductors,6,1,21.3,1656,0.893,76.0,17,0.064,,0.02,2,1,1,0,24,0.507,0,1,0.446,0,0.404,Medium
SUP-1719,China,Sensors,30,1,376.0,83,0.96,222.0,18,0.123,62.5,1.22,1,1,1,0,2,0.294,2,0,,0,0.574,Medium
SUP-1720,China,Passive Components,5,4,37.1,767,0.927,1180.0,23,0.123,,0.04,3,0,1,0,5,0.208,3,1,0.645,1,0.552,Medium
SUP-1721,China,Power Management,1,1,82.8,54,0.537,419.0,14,0.186,76.5,1.11,7,1,1,0,144,0.113,0,2,0.641,0,0.679,High
SUP-1722,Taiwan,Displays,2,5,13.5,147,0.724,122.0,3,0.189,57.0,0.04,3,1,0,0,32,0.062,0,1,0.668,0,0.706,Medium
SUP-1723,China,Semiconductors,6,2,12.2,94,0.664,66.0,41,0.04,40.3,0.23,3,0,0,0,88,0.189,1,0,0.598,0,0.563,Medium
SUP-1724,Vietnam,Displays,2,3,153.3,1031,0.5,365.0,58,0.221,70.5,1.47,5,1,0,0,47,0.701,3,0,0.487,1,0.494,Medium
SUP-1725,China,PCB,1,1,28.1,372,0.84,397.0,13,0.003,88.8,2.41,3,1,1,1,29,0.487,2,1,0.469,2,0.586,High
SUP-1726,Japan,Displays,29,2,15.2,396,0.734,204.0,10,0.189,71.0,0.43,1,0,0,0,14,0.324,2,0,0.632,1,0.238,Medium
SUP-1727,Brazil,Power Management,22,1,20.8,106,0.892,498.0,18,0.016,71.4,2.8,5,1,1,0,29,0.588,2,2,,1,0.409,High
SUP-1728,Thailand,Connectors,16,7,155.8,281,0.854,36.0,17,0.196,64.2,0.79,2,1,0,1,85,0.145,2,0,0.473,1,0.401,Medium
SUP-1729,USA,Power Management,2,4,21.3,161,0.567,78.0,36,0.112,79.8,0.43,1,1,0,1,45,0.346,1,2,0.543,1,0.032,Medium
SUP-1730,Taiwan,Connectors,1,2,45.8,639,0.973,395.0,20,0.086,,1.3,4,1,0,0,23,0.14,0,1,0.908,0,0.723,Medium
SUP-1731,USA,Displays,1,1,55.8,122,0.88,32.0,12,0.176,55.9,0.28,3,1,0,0,16,0.138,2,0,0.994,0,0.102,Low
SUP-1732,Germany,Connectors,15,6,3.1,1989,0.507,1064.0,9,0.006,87.1,0.25,2,1,0,1,33,0.514,1,1,0.556,0,0.126,Medium
SUP-1733,South Korea,PCB,31,2,6.0,54,0.896,77.0,33,0.038,54.4,0.85,4,0,0,0,11,0.272,1,0,0.453,1,0.303,Medium
SUP-1734,China,Passive Components,6,1,90.4,153,0.972,560.0,28,0.144,82.8,0.4,0,1,0,1,33,0.469,2,0,0.591,0,0.583,Low
SUP-1735,Malaysia,Connectors,1,3,18.1,3018,0.822,248.0,37,0.282,87.1,0.12,2,1,1,0,9,0.325,1,0,0.827,0,0.302,Low
SUP-1736,Japan,Connectors,8,6,266.4,239,0.679,255.0,11,0.072,76.3,0.06,3,0,0,1,14,0.388,1,1,0.591,0,0.111,Medium
SUP-1737,China,Displays,5,1,232.8,83,0.952,724.0,60,0.045,40.0,1.24,3,0,0,1,7,0.306,0,0,0.671,0,0.608,Medium
SUP-1738,South Korea,PCB,5,1,160.6,524,0.67,346.0,7,0.11,65.5,0.9,2,1,0,0,12,0.246,2,1,0.468,0,0.365,Medium
SUP-1739,South Korea,Memory,11,6,836.9,228,0.848,647.0,30,0.146,61.0,0.42,3,0,1,0,10,0.599,1,1,0.367,1,0.344,Medium
SUP-1740,Mexico,Memory,15,1,48.2,147,0.732,352.0,6,0.082,55.1,1.81,3,1,1,0,109,0.171,1,0,0.752,0,0.335,Medium
SUP-1741,India,Memory,1,1,144.5,108,0.696,449.0,12,0.314,67.9,0.42,3,1,1,0,8,0.481,2,1,0.639,0,0.44,Medium
SUP-1742,India,Memory,1,3,22.7,11181,0.869,715.0,51,0.111,80.4,0.99,2,1,1,0,29,0.237,2,2,0.731,0,0.479,Medium
SUP-1743,China,Passive Components,50,5,2161.5,298,0.951,467.0,33,0.005,55.8,1.92,1,1,1,0,7,0.24,1,0,0.258,0,0.619,Medium
SUP-1744,South Korea,Power Management,3,2,1070.0,40,0.95,478.0,14,0.038,61.6,1.47,6,1,0,0,21,0.138,0,1,0.967,1,0.3,Medium
SUP-1745,Japan,Displays,1,8,55.6,2422,0.834,778.0,14,0.09,60.2,0.57,3,0,0,1,26,0.341,3,0,0.65,0,0.122,Low
SUP-1746,China,Displays,2,3,97.5,839,0.843,1489.0,21,0.179,88.3,0.91,1,0,1,0,3,0.052,0,2,0.239,0,0.556,Medium
SUP-1747,Taiwan,Sensors,1,1,419.5,160,0.885,236.0,27,0.037,59.9,0.43,3,1,1,1,4,0.218,2,0,0.797,0,0.655,Low
SUP-1748,India,PCB,5,8,43.8,131,0.802,430.0,42,0.561,40.3,0.83,5,1,1,1,7,0.118,3,0,0.525,0,0.442,Medium
SUP-1749,China,Memory,19,2,20.4,905,0.836,45.0,15,0.058,33.5,0.24,0,0,1,1,5,0.685,1,2,,0,0.617,Medium
SUP-1750,Germany,Passive Components,5,1,202.5,299,0.711,222.0,7,0.114,72.3,0.46,3,1,0,1,21,0.524,0,0,0.504,1,0.014,Low
SUP-1751,China,PCB,7,3,61.4,39,0.884,266.0,22,0.003,49.8,0.19,5,1,0,1,25,0.335,1,2,0.58,0,0.637,Medium
SUP-1752,China,Memory,13,2,71.8,3445,0.912,902.0,15,0.324,78.4,,2,1,0,1,6,0.05,1,1,0.59,1,0.547,Medium
SUP-1753,China,Passive Components,8,1,15.6,239,0.879,360.0,9,0.233,38.4,0.71,5,1,0,0,22,0.138,1,2,0.266,1,0.566,High
SUP-1754,France,PCB,23,1,4.2,2427,0.708,657.0,24,0.033,54.2,1.6,5,0,0,0,13,0.103,2,2,0.773,0,0.087,Medium
SUP-1755,Thailand,Displays,24,2,77.8,1870,0.676,10.0,17,0.406,38.4,0.02,1,0,0,0,18,0.522,2,0,0.623,0,0.419,Medium
SUP-1756,UK,Displays,1,5,212.2,121,0.916,312.0,24,0.057,73.7,0.17,3,1,1,0,10,0.461,3,1,0.689,1,0.175,Medium
SUP-1757,Japan,Power Management,18,3,38.9,1393,0.729,1158.0,11,0.177,,0.49,3,0,0,0,32,0.33,1,0,,1,0.127,Medium
SUP-1758,China,Semiconductors,7,8,470.9,184,0.901,127.0,26,0.256,71.8,0.88,2,1,0,1,103,0.21,2,0,0.624,0,0.654,Medium
SUP-1759,Germany,Power Management,50,1,19.0,42,0.874,16.0,9,0.203,43.3,0.15,7,1,0,0,43,0.281,0,0,0.666,0,0.08,Low
SUP-1760,Japan,Connectors,7,1,11.2,242,0.761,284.0,12,0.374,50.1,0.05,7,1,0,0,80,0.188,1,2,0.306,0,0.216,Medium
SUP-1761,Mexico,Power Management,50,1,49.4,650,0.897,609.0,17,0.3,,0.59,2,0,0,0,4,0.383,0,0,,2,0.346,Medium
SUP-1762,China,Memory,16,1,48.2,231,0.96,303.0,57,0.784,31.2,1.37,1,0,0,1,10,0.182,2,0,0.617,0,0.526,Medium
SUP-1763,Japan,Sensors,3,1,173.3,279,0.891,308.0,32,0.03,60.2,0.03,3,1,1,0,35,0.165,3,0,0.637,1,0.114,Low
SUP-1764,China,PCB,9,4,17.1,1591,0.914,554.0,38,0.055,95.3,0.34,2,1,0,1,90,0.336,3,0,0.68,0,0.6,Low
SUP-1765,Taiwan,Sensors,50,6,425.0,458,0.839,147.0,47,0.152,61.4,0.87,7,1,0,0,38,0.191,1,3,0.881,0,0.69,Medium
SUP-1766,India,Semiconductors,23,7,1043.5,146,0.861,697.0,174,0.198,35.2,0.11,3,1,1,1,7,0.158,1,1,0.581,1,0.399,Medium
SUP-1767,Japan,Connectors,1,1,51.5,936,0.964,83.0,20,0.115,52.9,0.22,3,1,0,0,13,0.036,1,2,0.673,0,0.084,Medium
SUP-1768,South Korea,PCB,14,5,355.9,511,0.749,252.0,47,0.012,52.4,0.61,7,1,0,0,28,0.139,1,1,0.612,0,0.34,Medium
SUP-1769,South Korea,Passive Components,5,2,11.2,19,0.879,534.0,36,0.276,100.0,2.45,3,1,0,1,17,0.285,0,1,0.55,0,0.185,Medium
SUP-1770,Japan,Memory,1,1,273.9,674,0.835,881.0,36,0.486,98.3,0.27,3,1,0,0,9,0.475,0,1,0.558,0,0.175,Medium
SUP-1771,Thailand,Connectors,6,5,262.7,645,0.754,784.0,58,0.078,79.6,0.53,6,1,1,0,15,0.186,1,2,0.443,0,0.345,Medium
SUP-1772,Malaysia,Displays,3,3,199.4,413,0.643,640.0,15,0.038,58.1,0.41,4,0,1,0,19,0.232,0,1,0.577,0,0.395,Medium
SUP-1773,UK,Semiconductors,20,1,53.3,1176,0.692,222.0,14,0.003,89.0,,3,0,0,1,6,0.181,0,0,0.556,1,0.0,Medium
SUP-1774,Thailand,Connectors,4,2,1.0,180,0.783,65.0,24,0.041,42.3,0.06,4,1,1,1,53,0.273,2,0,0.57,0,0.295,Low
SUP-1775,Taiwan,Memory,21,1,20.9,604,0.926,122.0,18,0.181,86.5,0.67,4,0,0,1,12,0.504,2,0,0.252,0,0.679,Medium
SUP-1776,Vietnam,Power Management,1,4,21.4,61,0.693,1001.0,24,0.364,83.6,1.5,1,0,0,0,18,0.406,3,1,0.58,0,0.551,Medium
SUP-1777,Japan,Connectors,4,2,12.6,657,0.721,974.0,51,0.015,62.0,3.55,2,1,0,0,56,0.374,1,0,0.425,0,0.259,Medium
SUP-1778,Taiwan,Power Management,3,8,65.6,4203,0.746,1514.0,15,0.121,87.8,0.96,3,1,1,0,17,0.345,1,0,0.588,1,0.749,Medium
SUP-1779,Mexico,Memory,3,1,29.1,122,0.864,40.0,16,0.178,56.1,0.38,2,1,0,1,53,0.475,0,0,0.381,0,0.357,Low
SUP-1780,China,Displays,1,2,15.8,162,0.953,385.0,22,0.049,39.7,0.42,0,1,1,0,7,0.118,0,0,0.61,0,0.551,Low
SUP-1781,Philippines,PCB,2,2,11.2,172,0.518,523.0,17,0.127,84.6,0.35,1,0,1,1,30,0.338,2,0,0.541,0,0.412,Medium
SUP-1782,Japan,Passive Components,9,2,18.7,471,0.93,620.0,6,0.188,63.3,0.74,0,0,1,0,46,0.17,1,0,0.475,1,0.117,Medium
SUP-1783,USA,Displays,4,2,293.6,112,0.832,516.0,14,0.273,,1.08,3,1,0,0,8,0.128,2,0,0.658,0,0.08,Low
SUP-1784,Vietnam,Power Management,6,4,20.3,668,0.895,735.0,30,0.09,100.0,1.37,0,1,0,0,16,0.285,2,1,0.675,0,0.487,Medium
SUP-1785,Malaysia,Power Management,5,5,25.2,1114,0.906,223.0,47,0.207,50.6,0.43,2,1,0,0,17,0.234,2,1,0.59,0,0.31,Medium
SUP-1786,USA,Passive Components,25,6,27.5,766,0.903,99.0,10,0.054,62.1,1.01,1,1,1,1,24,0.126,2,1,0.714,1,0.071,Medium
SUP-1787,USA,PCB,28,4,90.8,48,0.537,114.0,10,0.036,,1.98,2,1,1,0,32,0.358,2,0,0.517,0,0.108,Medium
SUP-1788,China,Connectors,8,5,108.2,1331,0.767,6.0,20,0.031,78.4,2.03,0,0,1,0,8,0.419,2,1,0.68,1,0.619,Medium
SUP-1789,Germany,Passive Components,4,3,1.0,1242,0.816,216.0,5,0.067,,0.97,7,1,1,0,18,0.158,2,0,0.592,0,0.045,Low
SUP-1790,China,Semiconductors,1,5,252.8,1092,0.521,48.0,15,0.005,45.9,0.81,3,1,1,0,98,0.36,2,0,0.4,1,0.537,Medium
SUP-1791,India,Semiconductors,36,2,470.9,631,0.512,194.0,7,0.05,54.4,0.61,2,1,0,0,57,0.251,1,0,,0,0.505,Medium
SUP-1792,Germany,Memory,1,2,11.3,525,0.896,495.0,45,0.158,50.2,0.16,4,0,1,1,44,0.145,1,0,0.833,0,0.106,Low
SUP-1793,Vietnam,Displays,4,2,12.7,1392,0.705,1124.0,12,0.157,69.7,0.11,1,0,1,0,16,0.14,1,1,0.915,0,0.492,Medium
SUP-1794,China,Power Management,4,2,27.8,4057,0.789,915.0,54,0.011,66.6,0.53,4,1,0,0,168,0.403,0,2,0.743,0,0.529,Medium
SUP-1795,China,PCB,4,1,17.6,128,0.823,146.0,39,0.051,70.6,0.14,5,1,0,1,56,0.139,3,0,0.483,0,0.638,Low
SUP-1796,India,Memory,2,7,76.4,1471,0.866,72.0,13,0.126,48.2,0.69,3,1,1,1,20,0.311,1,3,0.886,0,0.45,High
SUP-1797,China,Displays,18,2,2.9,363,0.976,107.0,10,0.058,63.6,0.83,2,0,0,0,25,0.166,0,1,0.723,1,0.675,Medium
SUP-1798,China,Displays,1,1,10.2,345,0.796,1770.0,17,0.081,23.9,0.6,0,0,1,1,12,0.307,1,2,0.667,0,0.61,High
SUP-1799,China,Memory,12,2,549.4,63,0.886,399.0,18,0.187,67.9,0.03,0,1,0,1,29,0.241,3,0,0.968,0,0.587,Low
SUP-1800,UK,Sensors,1,1,13.6,286,0.929,101.0,24,0.001,88.5,0.05,4,1,0,0,36,0.124,1,0,0.428,0,0.069,Low
SUP-1801,India,Displays,1,1,352.5,121,0.733,919.0,12,0.049,,0.1,0,1,1,1,40,0.185,1,1,0.755,0,0.529,Medium
SUP-1802,South Korea,Sensors,28,1,93.0,231,0.939,251.0,31,0.023,74.7,0.13,4,1,1,0,16,0.211,2,1,0.437,0,0.35,Low
SUP-1803,Taiwan,Semiconductors,2,2,3.6,108,0.842,1147.0,23,0.02,52.8,3.67,5,1,0,0,4,0.257,2,1,0.479,0,0.711,Medium
SUP-1804,Taiwan,Semiconductors,20,2,141.6,235,0.69,151.0,16,0.479,81.1,0.34,2,1,1,0,25,0.532,2,0,1.0,0,0.747,Medium
SUP-1805,Thailand,Displays,9,4,45.8,247,0.928,250.0,13,0.071,68.2,0.28,0,1,1,1,40,0.103,2,0,0.7,0,0.417,Low
SUP-1806,Vietnam,Semiconductors,1,4,27.6,453,0.676,352.0,17,0.112,73.1,0.04,1,1,1,1,7,0.6,2,0,0.97,0,0.409,Low
SUP-1807,China,PCB,37,2,78.8,58,0.629,1116.0,12,0.199,66.3,0.81,6,1,1,0,18,0.498,0,0,0.709,0,0.647,Medium
SUP-1808,China,Sensors,3,2,111.3,71,0.656,1015.0,20,0.007,91.6,0.84,1,1,1,0,76,0.361,0,2,0.68,1,0.635,Medium
SUP-1809,China,Sensors,23,2,157.8,622,0.859,427.0,21,0.041,71.9,0.15,0,1,1,0,6,0.066,3,1,0.475,0,0.545,Medium
SUP-1810,Vietnam,Displays,2,4,319.7,154,0.887,125.0,23,0.268,50.9,2.01,2,1,1,0,15,0.099,1,1,0.796,1,0.529,Medium
SUP-1811,India,Semiconductors,23,1,100.7,1464,0.767,258.0,57,0.297,67.0,1.29,3,1,0,1,88,0.268,1,0,0.605,0,0.408,Medium
SUP-1812,Taiwan,Passive Components,1,1,6.9,528,0.901,1857.0,18,0.07,57.6,0.21,7,1,0,0,23,0.195,2,1,0.616,0,0.679,Medium
SUP-1813,China,Power Management,8,4,26.8,835,0.63,468.0,36,0.07,68.2,0.53,3,1,1,0,11,0.155,2,0,0.548,0,0.608,Low
SUP-1814,China,Memory,17,2,4512.3,2192,0.871,760.0,23,0.212,56.6,0.49,4,1,0,0,19,0.285,1,0,0.58,0,0.605,Low
SUP-1815,France,Memory,32,1,161.9,278,0.757,299.0,17,0.052,51.5,0.34,4,0,1,1,45,0.107,0,2,0.605,1,0.096,Medium
SUP-1816,Taiwan,Sensors,28,1,1908.2,202,0.751,380.0,18,0.019,69.0,1.36,1,1,0,1,16,0.318,0,0,0.625,0,0.619,Low
SUP-1817,India,Displays,20,6,442.8,1148,0.753,280.0,19,0.045,66.1,0.09,3,1,1,0,36,0.612,2,1,0.59,0,0.452,Medium
SUP-1818,USA,Displays,26,5,78.5,743,0.825,607.0,23,0.073,86.3,0.43,1,1,1,0,25,0.274,0,1,,0,0.184,Low
SUP-1819,South Korea,PCB,2,4,85.8,322,0.869,953.0,11,0.008,56.7,0.45,4,1,1,0,27,0.627,1,1,,0,0.314,Medium
SUP-1820,China,Connectors,4,2,51.7,2142,0.5,354.0,8,0.098,25.4,0.51,4,1,1,1,38,0.053,2,0,0.575,0,0.591,Medium
SUP-1821,China,Power Management,4,2,4.0,312,0.866,328.0,29,0.202,57.7,1.58,5,1,0,0,14,0.275,3,0,0.0,0,0.635,Medium
SUP-1822,USA,Connectors,5,7,56.1,419,0.934,208.0,34,0.108,32.5,0.2,3,0,0,0,7,0.226,3,1,0.282,1,0.107,Medium
SUP-1823,Thailand,Sensors,5,7,335.6,413,0.89,97.0,31,0.011,73.3,0.09,6,0,1,0,32,0.373,3,1,0.505,0,0.379,Medium
SUP-1824,USA,Memory,9,1,22.2,131,0.807,1400.0,22,0.087,31.5,0.77,3,1,1,0,17,0.192,1,0,0.856,0,0.146,Low
SUP-1825,Germany,PCB,2,4,101.3,442,0.793,190.0,31,0.185,45.2,0.15,2,1,0,0,12,0.237,3,0,,1,0.113,Low
SUP-1826,China,PCB,14,1,195.9,2156,0.956,806.0,30,0.009,57.8,0.06,1,0,1,0,34,0.227,2,2,0.463,0,0.62,Medium
SUP-1827,France,PCB,2,1,13.9,688,0.826,628.0,32,0.009,95.9,0.45,7,0,0,0,72,0.297,3,1,0.562,2,0.09,Medium
SUP-1828,Thailand,Sensors,4,3,27.7,418,0.857,783.0,11,0.069,43.5,0.2,8,1,1,0,17,0.117,0,1,0.821,0,0.395,Medium
SUP-1829,Taiwan,Connectors,8,2,11.9,332,0.66,1380.0,10,0.033,65.2,0.36,2,1,1,0,20,0.192,0,1,0.477,1,0.74,Medium
SUP-1830,France,Memory,19,6,15.9,600,0.916,488.0,15,0.41,76.6,,5,1,1,0,6,0.314,1,0,0.383,0,0.075,Low
SUP-1831,USA,PCB,16,1,7.9,991,0.81,1141.0,19,0.131,94.7,0.08,3,0,0,1,16,0.192,3,1,0.776,0,0.216,Medium
SUP-1832,USA,Memory,12,2,14.1,838,0.601,92.0,17,0.051,80.6,,5,1,0,0,25,0.844,1,1,0.823,0,0.07,Medium
SUP-1833,India,Semiconductors,2,6,459.1,270,0.933,493.0,6,0.183,86.9,0.02,2,1,0,0,19,0.143,3,0,0.479,0,0.42,Low
SUP-1834,Thailand,Displays,9,6,13.8,595,0.934,740.0,56,0.07,82.3,2.71,4,1,0,1,13,0.216,1,1,0.698,0,0.452,Medium
SUP-1835,Vietnam,Displays,1,1,66.0,717,0.831,158.0,17,0.021,40.8,0.33,1,0,1,1,41,0.092,0,0,0.592,0,0.499,Medium
SUP-1836,China,Memory,5,2,25.7,120,0.64,675.0,22,0.041,72.2,0.95,3,1,1,0,21,0.175,2,0,0.482,0,0.63,Medium
SUP-1837,Taiwan,Passive Components,6,3,320.0,493,0.929,754.0,42,0.154,82.0,1.33,4,0,0,0,267,0.214,2,0,0.834,0,0.776,Medium
SUP-1838,Philippines,Passive Components,1,1,390.2,30,0.916,889.0,4,0.008,,0.26,2,1,0,1,24,0.201,1,0,0.467,0,0.47,Low
SUP-1839,China,Sensors,3,7,199.6,719,0.541,188.0,14,0.048,53.4,1.11,2,1,1,0,1,0.332,3,0,,1,0.617,Medium
SUP-1840,South Korea,Sensors,37,6,86.4,891,0.842,572.0,15,0.035,,,4,0,1,1,6,0.519,3,0,,0,0.272,Medium
SUP-1841,Japan,Displays,36,1,38.6,989,0.682,181.0,16,0.034,80.5,0.22,3,0,0,1,34,0.487,1,1,0.566,0,0.107,Medium
SUP-1842,Japan,Semiconductors,5,1,9.1,251,0.941,672.0,18,0.172,63.6,3.91,2,1,1,0,10,0.681,3,0,0.489,0,0.073,Medium
SUP-1843,USA,Power Management,1,1,1007.6,584,0.725,311.0,47,0.262,58.6,0.02,2,1,1,0,11,0.596,1,0,0.403,0,0.064,Low
SUP-1844,UK,Connectors,2,6,17.5,2227,0.746,455.0,30,0.189,39.4,0.2,4,0,1,0,5,0.683,2,1,0.55,0,0.076,Medium
SUP-1845,China,Connectors,5,1,147.7,2200,0.51,269.0,35,0.156,63.7,,6,1,1,1,12,0.116,0,1,0.498,1,0.563,Medium
SUP-1846,China,Sensors,35,2,267.6,389,0.804,88.0,20,0.372,53.6,0.17,1,1,1,1,24,0.328,1,1,0.619,0,0.587,Medium
SUP-1847,China,Semiconductors,1,2,23.7,476,0.89,98.0,8,0.009,69.9,0.96,2,1,0,0,29,0.223,1,0,0.361,1,0.576,Medium
SUP-1848,Malaysia,Sensors,17,3,259.0,1530,0.905,40.0,5,0.027,42.1,1.55,3,0,1,0,7,0.15,1,0,0.57,1,0.342,Medium
SUP-1849,USA,Power Management,1,1,171.8,66,0.662,481.0,8,0.08,68.6,2.56,1,1,1,1,44,0.135,0,0,0.681,1,0.034,Medium
SUP-1850,Taiwan,Connectors,47,1,729.2,273,0.594,944.0,24,0.07,56.2,0.51,4,1,0,1,6,0.312,1,0,,0,0.749,Low
